date,year,month,total,anthro,nat,co2,wmghg,aero,o3Tr,o3St,luc,solar,volc
2322.58,2322,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2322.67,2322,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2322.75,2322,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2322.83,2322,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2322.92,2322,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323,2323,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2323.08,2323,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.17,2323,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.25,2323,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.33,2323,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.42,2323,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.5,2323,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.58,2323,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.67,2323,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.75,2323,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.83,2323,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2323.92,2323,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324,2324,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2324.08,2324,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.17,2324,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.25,2324,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.33,2324,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.42,2324,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.5,2324,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.58,2324,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.67,2324,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.75,2324,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.83,2324,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2324.92,2324,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325,2325,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2325.08,2325,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.17,2325,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.25,2325,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.33,2325,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.42,2325,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.5,2325,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.58,2325,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.67,2325,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.75,2325,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.83,2325,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2325.92,2325,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326,2326,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2326.08,2326,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.17,2326,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.25,2326,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.33,2326,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.42,2326,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.5,2326,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.58,2326,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.67,2326,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.75,2326,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.83,2326,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2326.92,2326,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327,2327,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2327.08,2327,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.17,2327,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.25,2327,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.33,2327,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.42,2327,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.5,2327,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.58,2327,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.67,2327,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.75,2327,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.83,2327,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2327.92,2327,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328,2328,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2328.08,2328,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.17,2328,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.25,2328,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.33,2328,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.42,2328,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.5,2328,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.58,2328,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.67,2328,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.75,2328,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.83,2328,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2328.92,2328,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329,2329,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2329.08,2329,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.17,2329,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.25,2329,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.33,2329,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.42,2329,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.5,2329,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.58,2329,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.67,2329,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.75,2329,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.83,2329,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2329.92,2329,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330,2330,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2330.08,2330,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.17,2330,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.25,2330,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.33,2330,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.42,2330,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.5,2330,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.58,2330,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.67,2330,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.75,2330,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.83,2330,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2330.92,2330,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331,2331,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2331.08,2331,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.17,2331,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.25,2331,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.33,2331,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.42,2331,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.5,2331,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.58,2331,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.67,2331,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.75,2331,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.83,2331,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2331.92,2331,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332,2332,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2332.08,2332,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.17,2332,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.25,2332,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.33,2332,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.42,2332,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.5,2332,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.58,2332,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.67,2332,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.75,2332,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.83,2332,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2332.92,2332,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333,2333,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2333.08,2333,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.17,2333,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.25,2333,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.33,2333,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.42,2333,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.5,2333,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.58,2333,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.67,2333,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.75,2333,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.83,2333,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2333.92,2333,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334,2334,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2334.08,2334,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.17,2334,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.25,2334,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.33,2334,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.42,2334,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.5,2334,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.58,2334,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.67,2334,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.75,2334,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.83,2334,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2334.92,2334,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335,2335,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2335.08,2335,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.17,2335,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.25,2335,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.33,2335,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.42,2335,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.5,2335,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.58,2335,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.67,2335,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.75,2335,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.83,2335,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2335.92,2335,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336,2336,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2336.08,2336,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.17,2336,3,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.25,2336,4,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.33,2336,5,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.42,2336,6,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.5,2336,7,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.58,2336,8,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.67,2336,9,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.75,2336,10,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.83,2336,11,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2336.92,2336,12,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
2337,2337,1,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,0
2337.08,2337,2,6.184506467,6.322360433,-0.130920548,5.337445633,1.143039167,-0.38548519,0.29059745,-0.020130009,-0.14570391,0.052729452,-0.18365
